_ID, TimeSt,Country,Province,City,Latitude,Longitude
4982805,2017-06-21 09:33:07.107,CA,AB,Edmonton,53.45670,-113.58010
4982894,2017-06-21 20:33:05.773,CA,ON,London,43.05411,-81.25043
4982963,2017-06-21 12:33:06.947,CA,ON,London,43.00610,-81.29620
4982996,2017-06-21 03:33:07.200,CA,QC,Saint-Laurent,45.50376,-73.68476
4983018,2017-06-21 19:33:07.603,CA,QC,Montréal,45.52900,-73.61130
4983029,2017-06-21 14:33:09.080,CA,AB,Sherwood Park,53.37614,-113.22710
4983058,2017-06-21 12:33:06.240,CA,ON,North York,43.78700,-79.41690
4983156,2017-06-21 13:33:06.857,CA,ON,North York,43.72240,-79.44540
4983197,2017-06-21 17:33:06.897,CA,ON,Burlington,43.33170,-79.80660
4983232,2017-06-21 13:33:06.857,CA,ON,North York,43.72240,-79.44540
4983271,2017-06-21 06:33:07.760,CA,ON,Toronto,43.75370,-79.26590
4983333,2017-06-21 01:33:08.837,CA,ON,Mississauga,43.57380,-79.71930
4983355,2017-06-21 14:33:09.950,CA,AB,Edmonton,53.51810,-113.57970
4983391,2017-06-21 12:33:06.877,CA,ON,Mississauga,43.57578,-79.68364
4983468,2017-06-21 06:33:07.760,CA,ON,Toronto,43.75370,-79.26590
4983511,2017-06-21 10:33:06.990,CA,ON,Brampton,43.66560,-79.74700
4983561,2017-06-21 09:33:07.120,CA,ON,Brampton,43.66560,-79.74700
4983604,2017-06-21 01:33:08.837,CA,ON,Mississauga,43.57380,-79.71930
4983683,2017-06-21 12:33:08.877,CA,ON,Mississauga,43.57380,-79.71930
4983782,2017-06-21 10:33:09.790,CA,QC,Montréal,45.48160,-73.58250
4983807,2017-06-21 14:33:09.933,CA,AB,Edmonton,53.51810,-113.57970
4983857,2017-06-21 14:33:08.790,CA,ON,Mississauga,43.57380,-79.71930
4983956,2017-06-21 16:33:09.690,CA,ON,Thunder Bay,48.39140,-89.26200
4983994,2017-06-21 18:33:10.773,CA,QC,Pointe-Claire,45.45730,-73.81130
4984033,2017-06-21 00:33:11.360,CA,SK,Saskatoon,52.12250,-106.72488
4984128,2017-06-21 15:33:08.300,CA,ON,Toronto,43.66660,-79.38230
4984130,2017-06-21 13:33:09.627,CA,SK,Saskatoon,52.12613,-106.74186
4984190,2017-06-21 10:33:10.113,CA,AB,Edmonton,53.41790,-113.57850
4984267,2017-06-21 18:33:11.120,CA,QC,Montréal-Nord,45.60960,-73.62510
4984313,2017-06-21 10:33:11.280,CA,QC,Montréal-Nord,45.60960,-73.62510
4984386,2017-06-21 06:33:11.760,CA,SK,Saskatoon,52.12250,-106.72488
4984430,2017-06-21 18:33:09.777,CA,ON,Sault Sainte Marie,46.54050,-84.37260
4984440,2017-06-21 06:33:11.760,CA,SK,Saskatoon,52.12250,-106.72488
4984504,2017-06-21 18:33:10.103,CA,QC,Laval,45.61680,-73.78250
4984514,2017-06-21 02:33:10.863,CA,AB,Edmonton,53.53880,-113.49400
4984601,2017-06-21 19:33:11.713,CA,BC,Richmond,49.15264,-123.12434
4984659,2017-06-21 01:33:13.080,CA,ON,Guelph,43.57760,-80.22010
4984683,2017-06-21 20:33:14.617,CA,ON,Barrie,44.33030,-79.72680
4984736,2017-06-21 16:33:15.200,CA,ON,Brampton,43.74760,-79.69120
4984778,2017-06-21 10:33:15.193,CA,ON,Brampton,43.74760,-79.69120
4984829,2017-06-21 10:33:12.600,CA,QC,Montréal,45.56325,-73.57639
4984874,2017-06-21 16:33:13.930,CA,ON,North York,43.78100,-79.34830
4984898,2017-06-21 10:33:15.193,CA,ON,Brampton,43.74760,-79.69120
4984920,2017-06-21 07:33:14.120,CA,ON,Bradford,44.11790,-79.60070
4984947,2017-06-21 08:33:18.357,CA,AB,Edmonton,53.43980,-113.53742
4984956,2017-06-21 17:33:16.507,CA,AB,Sherwood Park,53.53329,-113.29477
4985008,2017-06-21 00:33:17.490,CA,ON,Burlington,43.33170,-79.80660
4985064,2017-06-21 14:33:20.000,CA,QC,Saint-Laurent,45.50376,-73.68476
4985140,2017-06-21 19:33:16.890,CA,ON,Burlington,43.38890,-79.76820
4985228,2017-06-21 18:33:20.830,CA,AB,Calgary,50.97220,-114.06200
4985299,2017-06-21 20:33:20.343,CA,AB,Edmonton,53.54280,-113.49020
4985382,2017-06-21 12:33:21.753,CA,BC,Prince Rupert,54.30203,-130.33332
4985476,2017-06-21 09:33:22.290,CA,AB,Edmonton,53.62880,-113.47600
4985501,2017-06-21 22:33:20.130,CA,MB,Winnipeg,49.89073,-97.14318
4985524,2017-06-21 09:33:22.207,CA,AB,Edmonton,53.59550,-113.44000
4985579,2017-06-21 04:33:22.247,CA,AB,Edmonton,53.47744,-113.52902
4985598,2017-06-21 08:33:22.420,CA,AB,Red Deer,52.25375,-113.78619
4985600,2017-06-21 05:33:23.157,CA,AB,Calgary,51.08290,-114.09500
4985618,2017-06-21 11:33:21.080,CA,SK,Prince Albert,53.20322,-105.73989
4985695,2017-06-21 20:33:21.473,CA,QC,Longueuil,45.51890,-73.46130
4985747,2017-06-21 11:33:21.080,CA,SK,Prince Albert,53.20322,-105.73989
4985800,2017-06-21 21:33:21.700,CA,ON,Brampton,43.74124,-79.75378
4985859,2017-06-21 17:33:22.277,CA,AB,Chestermere,51.03010,-113.83090
4985928,2017-06-21 10:33:22.540,CA,AB,Calgary,51.16401,-114.10156
4985969,2017-06-21 03:33:22.647,CA,ON,Mississauga,43.55388,-79.58549
4985990,2017-06-21 09:33:23.047,CA,AB,Calgary,51.08760,-114.02140
4986070,2017-06-21 03:33:22.647,CA,ON,Mississauga,43.55388,-79.58549
4986090,2017-06-21 18:33:24.560,CA,ON,Toronto,43.72640,-79.39780
4986187,2017-06-21 16:33:25.490,CA,AB,Sherwood Park,53.53329,-113.29477
4986251,2017-06-21 02:33:20.860,CA,ON,Mississauga,43.57690,-79.62830
4986328,2017-06-21 04:33:21.223,CA,SK,Regina,50.45220,-104.60900
4986336,2017-06-21 01:33:22.303,CA,AB,Beaumont,53.35450,-113.41400
4986392,2017-06-21 02:33:22.583,CA,ON,Mississauga,43.58690,-79.75590
4986477,2017-06-21 06:33:24.930,CA,ON,Etobicoke,43.68848,-79.60119
4986510,2017-06-21 08:33:25.093,CA,QC,Saint-Léonard,45.58190,-73.58320
4986532,2017-06-21 02:33:25.747,CA,AB,Spruce Grove,53.44680,-113.77500
4986546,2017-06-21 19:33:21.487,CA,BC,Vancouver,49.29300,-123.04800
4986550,2017-06-21 13:33:21.933,CA,ON,Wiarton,44.79300,-81.02270
4986632,2017-06-21 10:33:22.257,CA,AB,Edmonton,53.52220,-113.44960
4986667,2017-06-21 22:33:22.300,CA,AB,Lethbridge,49.66240,-112.91600
4986746,2017-06-21 01:33:22.333,CA,AB,Calgary,51.04330,-114.06400
4986831,2017-06-21 13:33:22.453,CA,AB,Calgary,51.11315,-114.20288
4986914,2017-06-21 03:33:22.610,CA,ON,Brampton,43.70570,-79.71519
4987003,2017-06-21 11:33:22.750,CA,AB,Calgary,50.96320,-114.08200
4987010,2017-06-21 00:33:22.960,CA,AB,Calgary,51.00810,-114.07300
4987078,2017-06-21 03:33:23.023,CA,QC,Montréal,45.50470,-73.55580
4987169,2017-06-21 08:33:25.540,CA,ON,Cobourg,43.96450,-78.17120
4987208,2017-06-21 19:33:26.887,CA,QC,Longueuil,45.50905,-73.45637
4987287,2017-06-21 10:33:22.510,CA,AB,Airdrie,51.30187,-114.02197
4987298,2017-06-21 22:33:22.570,CA,AB,Calgary,51.12290,-114.18900
4987336,2017-06-21 07:33:22.770,CA,AB,Wetaskiwin,52.82920,-113.45100
4987426,2017-06-21 04:33:23.297,CA,AB,Strathmore,50.98140,-113.69100
4987510,2017-06-21 20:33:24.913,CA,AB,Edmonton,53.45640,-113.52100
4987578,2017-06-21 07:33:22.770,CA,AB,Wetaskiwin,52.82920,-113.45100
4987646,2017-06-21 08:33:25.647,CA,BC,Vancouver,49.29300,-123.04800
4987703,2017-06-21 13:33:25.887,CA,AB,Innisfail,52.02690,-113.95070
4987802,2017-06-21 08:33:26.973,CA,ON,Wiarton,44.79300,-81.02270
4987812,2017-06-21 01:33:24.273,CA,ON,Toronto,43.72640,-79.39780
4987829,2017-06-21 20:33:24.847,CA,ON,Concord,43.79974,-79.47379
4987890,2017-06-21 06:33:25.310,CA,QC,Charlesbourg,46.84206,-71.25083
4987972,2017-06-21 01:33:26.250,CA,AB,Calgary,50.88402,-113.95541
4988057,2017-06-21 06:33:25.310,CA,QC,Charlesbourg,46.84206,-71.25083
4988085,2017-06-21 22:33:26.763,CA,QC,Brossard,45.45710,-73.49220
4988102,2017-06-21 16:33:26.970,CA,QC,Brossard,45.45710,-73.49220
4988154,2017-06-21 22:33:26.763,CA,QC,Brossard,45.45710,-73.49220
4988227,2017-06-21 07:33:27.877,CA,QC,Sainte-Foy,46.78230,-71.28820
4988291,2017-06-21 09:33:27.733,CA,QC,Saint-Constant,45.35600,-73.54360
4988318,2017-06-21 13:33:27.967,CA,ON,Toronto,43.66510,-79.43690
4988342,2017-06-21 10:33:29.507,CA,ON,Newmarket,44.05870,-79.45910
4988343,2017-06-21 19:33:30.393,CA,AB,Edmonton,53.49550,-113.67157
4988396,2017-06-21 00:33:26.803,CA,ON,Toronto,43.67350,-79.40300
4988456,2017-06-21 03:33:29.507,CA,ON,Newmarket,44.05870,-79.45910
4988549,2017-06-21 04:33:27.150,CA,AB,Calgary,51.11880,-113.94710
4988633,2017-06-21 03:33:29.507,CA,ON,Newmarket,44.05870,-79.45910
4988639,2017-06-21 04:33:27.940,CA,QC,Sainte-Foy,46.78230,-71.28820
4988734,2017-06-21 08:33:32.160,CA,AB,Edmonton,53.60754,-113.48698
4988832,2017-06-21 21:33:29.297,CA,ON,Barrie,44.40549,-79.64987
4988905,2017-06-21 16:33:29.870,CA,AB,Calgary,51.02420,-114.10040
4988989,2017-06-21 11:33:30.517,CA,SK,Saskatoon,52.12250,-106.72488
4989017,2017-06-21 08:33:31.377,CA,ON,Saint Catharines,43.15930,-79.26150
4989100,2017-06-21 11:33:32.377,CA,ON,Burlington,43.37560,-79.81450
4989156,2017-06-21 21:33:32.090,CA,AB,Edmonton,53.58500,-113.55260
4989223,2017-06-21 22:33:32.470,CA,AB,Saint Albert,53.64150,-113.61400
4989275,2017-06-21 04:33:32.517,CA,ON,Brampton,43.68400,-79.77160
4989322,2017-06-21 11:33:32.743,CA,ON,Scarborough,43.78080,-79.24740
4989411,2017-06-21 20:33:32.800,CA,AB,Beaumont,53.35450,-113.41400
4989480,2017-06-21 09:33:35.410,CA,QC,Saint-Laurent,45.50376,-73.68476
4989497,2017-06-21 11:33:33.620,CA,AB,Calgary,51.02420,-114.10040
4989556,2017-06-21 18:33:33.717,CA,AB,Edmonton,53.45670,-113.58010
4989574,2017-06-21 21:33:36.957,CA,QC,Montréal,45.50470,-73.55580
4989630,2017-06-21 04:33:36.963,CA,QC,Montréal,45.50470,-73.55580
4989653,2017-06-21 14:33:35.577,CA,SK,Saskatoon,52.12250,-106.72488
4989716,2017-06-21 04:33:36.963,CA,QC,Montréal,45.50470,-73.55580
4989729,2017-06-21 12:33:35.937,CA,ON,Burlington,43.30300,-79.79880
4989740,2017-06-21 06:33:36.343,CA,ON,Mississauga,43.63680,-79.72305
4989766,2017-06-21 19:33:37.507,CA,AB,Cochrane,51.18150,-114.46800
4989808,2017-06-21 07:33:37.603,CA,AB,Cochrane,51.18150,-114.46800
4989835,2017-06-21 15:33:37.733,CA,AB,Calgary,51.08290,-114.09500
4989882,2017-06-21 02:33:37.900,CA,ON,Thornhill,43.83950,-79.38310
4989909,2017-06-21 12:33:38.060,CA,AB,Calgary,51.03810,-114.11800
4989967,2017-06-21 21:33:36.390,CA,AB,Beaumont,53.37530,-113.45850
4990019,2017-06-21 22:33:37.377,CA,AB,Didsbury,51.65916,-114.14540
4990081,2017-06-21 12:33:38.060,CA,AB,Calgary,51.03810,-114.11800
4990166,2017-06-21 02:33:37.450,CA,AB,Edmonton,53.51290,-113.62300
4990257,2017-06-21 14:33:37.820,CA,AB,Calgary,51.05129,-113.96579
4990295,2017-06-21 08:33:38.230,CA,AB,Okotoks,50.73620,-113.96950
4990355,2017-06-21 02:33:37.470,CA,ON,Fort Frances,48.61140,-93.39910
4990414,2017-06-21 02:33:37.523,CA,AB,Cochrane,51.18150,-114.46800
4990481,2017-06-21 19:33:37.793,CA,AB,Edmonton,53.53050,-113.45700
4990539,2017-06-21 05:33:38.200,CA,AB,Calgary,50.97220,-114.06200
4990580,2017-06-21 19:33:37.793,CA,AB,Edmonton,53.53050,-113.45700
4990647,2017-06-21 09:33:38.607,CA,ON,Mississauga,43.70290,-79.65530
4990727,2017-06-21 20:33:39.600,CA,ON,Barrie,44.33030,-79.72680
4990760,2017-06-21 20:33:40.143,CA,ON,Port Hope,43.94920,-78.29350
4990766,2017-06-21 20:33:39.600,CA,ON,Barrie,44.33030,-79.72680
4990842,2017-06-21 08:33:40.607,CA,ON,Barrie,44.33030,-79.72680
4990867,2017-06-21 09:33:40.827,CA,ON,Kingston,44.22570,-76.48240
4990897,2017-06-21 01:33:40.937,CA,ON,Barrie,44.33030,-79.72680
4990973,2017-06-21 17:33:40.957,CA,AB,Spruce Grove,53.55330,-113.89500
4991068,2017-06-21 12:33:41.260,CA,ON,Fort Erie,42.90520,-78.93650
4991164,2017-06-21 17:33:37.450,CA,AB,Calgary,51.10944,-114.32471
4991251,2017-06-21 17:33:40.957,CA,AB,Spruce Grove,53.55330,-113.89500
4991268,2017-06-21 10:33:37.497,CA,AB,Edmonton,53.48290,-113.49900
4991276,2017-06-21 05:33:37.640,CA,AB,Calgary,51.04940,-113.95640
4991349,2017-06-21 13:33:38.130,CA,AB,Calgary,50.97220,-114.06200
4991414,2017-06-21 10:33:38.393,CA,AB,Edmonton,53.60754,-113.48698
4991440,2017-06-21 15:33:38.947,CA,AB,Red Deer County,52.27080,-113.62200
4991481,2017-06-21 21:33:40.653,CA,QC,Montreal,45.65000,-73.48330
4991546,2017-06-21 05:33:40.730,CA,ON,Kingston,44.22570,-76.48240
4991582,2017-06-21 02:33:40.920,CA,ON,Pickering,43.83595,-79.08793
4991654,2017-06-21 13:33:41.563,CA,AB,Calgary,51.03780,-114.08000
4991707,2017-06-21 22:33:37.467,CA,AB,Calgary,51.15810,-113.93800
4991785,2017-06-21 19:33:37.500,CA,AB,Cochrane,51.18150,-114.46800
4991798,2017-06-21 22:33:37.607,CA,AB,Cochrane,51.18150,-114.46800
4991890,2017-06-21 00:33:37.773,CA,SK,Saskatoon,52.13330,-106.66670
4991975,2017-06-21 02:33:38.193,CA,AB,Calgary,51.04860,-113.96800
4992012,2017-06-21 05:33:38.620,CA,SK,Saskatoon,52.12250,-106.72488
4992080,2017-06-21 19:33:39.110,CA,ON,Pickering,43.83595,-79.08793
4992174,2017-06-21 12:33:40.613,CA,ON,Thunder Bay,48.37380,-89.27790
4992183,2017-06-21 17:33:40.720,CA,ON,Gravenhurst,44.91980,-79.37410
4992190,2017-06-21 02:33:42.407,CA,BC,Vancouver,49.29300,-123.04800
4992269,2017-06-21 14:33:40.480,CA,AB,Edmonton,53.45139,-113.42497
4992323,2017-06-21 10:33:38.393,CA,AB,Edmonton,53.60754,-113.48698
4992381,2017-06-21 19:33:40.760,CA,ON,Toronto,43.65310,-79.48470
4992429,2017-06-21 00:33:40.917,CA,ON,Barrie,44.33030,-79.72680
4992442,2017-06-21 20:33:40.970,CA,ON,Barrie,44.40150,-79.67820
4992462,2017-06-21 19:33:41.290,CA,BC,Vancouver,49.22791,-123.06731
4992487,2017-06-21 22:33:42.143,CA,NB,Moncton,46.10300,-64.75030
4992546,2017-06-21 07:33:42.710,CA,ON,Toronto,43.66660,-79.38230
4992619,2017-06-21 22:33:42.143,CA,NB,Moncton,46.10300,-64.75030
4992633,2017-06-21 18:33:40.460,CA,ON,Barrie,44.33030,-79.72680
4992698,2017-06-21 17:33:40.550,CA,ON,Lindsay,44.29150,-78.54950
4992793,2017-06-21 16:33:41.877,CA,ON,Scarborough,43.75030,-79.30060
4992851,2017-06-21 21:33:44.017,CA,SK,Saskatoon,52.12250,-106.72488
4992876,2017-06-21 03:33:42.080,CA,AB,Calgary,50.84760,-114.19580
4992957,2017-06-21 01:33:44.140,CA,ON,Scarborough,43.78546,-79.29265
4992983,2017-06-21 03:33:46.363,CA,SK,Saskatoon,52.14180,-106.70200
4993050,2017-06-21 19:33:42.477,CA,SK,Saskatoon,52.12250,-106.72488
4993067,2017-06-21 09:33:43.450,CA,ON,Whitchurch-Stouffville,43.98306,-79.23936
4993164,2017-06-21 03:33:44.023,CA,AB,Calgary,51.05710,-114.07700
4993165,2017-06-21 07:33:44.043,CA,AB,Calgary,51.05710,-114.07700
4993200,2017-06-21 22:33:44.747,CA,AB,Saint Albert,53.63340,-113.63530
4993234,2017-06-21 15:33:46.173,CA,SK,Prince Albert,53.20540,-105.75400
4993262,2017-06-21 22:33:47.297,CA,ON,Scarborough,43.69239,-79.27701
4993302,2017-06-21 19:33:44.313,CA,AB,Calgary,51.08760,-114.02140
4993394,2017-06-21 12:33:44.577,CA,AB,Calgary,50.94615,-114.13562
4993438,2017-06-21 20:33:46.033,CA,AB,Edmonton,53.62400,-113.44100
4993475,2017-06-21 07:33:42.480,CA,AB,Edmonton,53.45670,-113.58010
4993561,2017-06-21 05:33:46.377,CA,SK,Saskatoon,52.17360,-106.63100
4993626,2017-06-21 04:33:49.263,CA,AB,Calgary,50.95050,-113.94700
4993699,2017-06-21 09:33:46.373,CA,SK,Saskatoon,52.12250,-106.72490
4993728,2017-06-21 09:33:49.190,CA,AB,Calgary,50.95050,-113.94700
4993823,2017-06-21 16:33:49.310,CA,AB,Chestermere,51.05400,-113.81600
4993875,2017-06-21 08:33:49.363,CA,ON,Toronto,43.70680,-79.39910
4993952,2017-06-21 11:33:51.577,CA,AB,Edmonton,53.51850,-113.65790
4993991,2017-06-21 15:33:48.100,CA,AB,Calgary,51.09050,-114.18200
4994001,2017-06-21 18:33:52.627,CA,AB,Calgary,51.09710,-113.94460
4994014,2017-06-21 08:33:49.330,CA,AB,Chestermere,51.05400,-113.81600
4994110,2017-06-21 00:33:51.563,CA,AB,Edmonton,53.51850,-113.65790
4994173,2017-06-21 18:33:52.597,CA,AB,Calgary,51.06370,-114.19060
4994245,2017-06-21 04:33:52.690,CA,BC,Abbotsford,49.05252,-122.31261
4994269,2017-06-21 13:33:52.797,CA,AB,Canmore,51.08760,-115.34610
4994364,2017-06-21 18:33:52.627,CA,AB,Calgary,51.09710,-113.94460
4994403,2017-06-21 01:33:53.347,CA,AB,Calgary,51.05710,-114.07700
4994485,2017-06-21 05:33:53.523,CA,AB,Calgary,51.03780,-114.08000
4994517,2017-06-21 00:33:53.943,CA,NB,Moncton,46.11830,-64.73380
4994612,2017-06-21 21:33:50.340,CA,AB,Edmonton,53.41790,-113.57850
4994702,2017-06-21 09:33:51.093,CA,ON,Mississauga,43.57380,-79.71930
4994744,2017-06-21 21:33:50.340,CA,AB,Edmonton,53.41790,-113.57850
4994786,2017-06-21 18:33:52.633,CA,AB,Edmonton,53.42490,-113.59500
4994821,2017-06-21 16:33:52.747,CA,AB,Calgary,51.08180,-113.95900
4994917,2017-06-21 04:33:52.790,CA,AB,Calgary,51.04860,-113.96800
4995011,2017-06-21 15:33:52.923,CA,AB,Calgary,51.03560,-114.21700
4995063,2017-06-21 20:33:53.863,CA,ON,Toronto,43.72640,-79.39780
4995152,2017-06-21 05:33:50.997,CA,ON,Mississauga,43.56123,-79.71349
4995167,2017-06-21 18:33:52.633,CA,AB,Edmonton,53.42490,-113.59500
4995179,2017-06-21 05:33:51.560,CA,BC,Port Moody,49.28016,-122.83563
4995252,2017-06-21 18:33:52.630,CA,AB,Rochon Sands,52.46470,-112.84300
4995288,2017-06-21 05:33:51.560,CA,BC,Port Moody,49.28016,-122.83563
4995302,2017-06-21 22:33:52.797,CA,AB,Bashaw,52.58810,-112.96800
4995338,2017-06-21 11:33:53.260,CA,AB,Calgary,51.11880,-113.94710
4995365,2017-06-21 09:33:53.513,CA,AB,Calgary,51.08180,-113.95900
4995371,2017-06-21 06:33:54.123,CA,AB,Red Deer,52.28950,-113.81400
4995468,2017-06-21 07:33:52.600,CA,AB,Sherwood Park,53.54090,-113.27010
4995504,2017-06-21 18:33:52.720,CA,AB,Rimbey,52.62210,-114.23300
4995565,2017-06-21 08:33:53.403,CA,AB,Calgary,51.05710,-114.07700
4995650,2017-06-21 21:33:53.897,CA,SK,Saskatoon,52.12250,-106.72488
4995746,2017-06-21 08:33:53.403,CA,AB,Calgary,51.05710,-114.07700
4995787,2017-06-21 21:33:56.203,CA,QC,Montréal,45.54240,-73.54530
4995800,2017-06-21 18:33:56.760,CA,AB,Edmonton,53.47353,-113.39645
4995831,2017-06-21 08:33:57.333,CA,ON,Milton,43.51520,-79.88020
4995906,2017-06-21 09:33:52.727,CA,AB,Calgary,51.00810,-114.07300
4995920,2017-06-21 14:33:52.803,CA,BC,Sparwood,49.73048,-114.89366
4995985,2017-06-21 20:33:53.267,CA,AB,Beaumont,53.35450,-113.41400
4996014,2017-06-21 17:33:53.333,CA,AB,Calgary,51.05710,-114.07700
4996074,2017-06-21 01:33:53.590,CA,AB,Red Deer,52.26940,-113.76900
4996129,2017-06-21 05:33:54.763,CA,AB,Calgary,51.05710,-114.07700
4996141,2017-06-21 19:33:55.677,CA,AB,Edmonton,53.51410,-113.60100
4996222,2017-06-21 04:33:57.080,CA,ON,Toronto,43.70680,-79.39910
4996290,2017-06-21 22:33:55.123,CA,BC,Abbotsford,49.05252,-122.31261
4996300,2017-06-21 05:33:55.860,CA,ON,Barrie,44.40010,-79.66630
4996340,2017-06-21 01:33:55.980,CA,ON,Barrie,44.38900,-79.68900
4996369,2017-06-21 03:33:56.490,CA,AB,Edmonton,53.47353,-113.39645
4996404,2017-06-21 21:33:56.753,CA,ON,Mississauga,43.58690,-79.75590
4996470,2017-06-21 12:33:57.820,CA,AB,Wetaskiwin,52.83330,-113.45000
4996551,2017-06-21 14:33:58.397,CA,AB,Calgary,51.12290,-114.18900
4996605,2017-06-21 19:33:55.920,CA,ON,Huntsville,45.32650,-79.21680
4996624,2017-06-21 06:33:56.020,CA,ON,Kingston,44.25850,-76.48970
4996655,2017-06-21 10:33:56.040,CA,ON,Barrie,44.40750,-79.69170
4996670,2017-06-21 06:33:56.020,CA,ON,Kingston,44.25850,-76.48970
4996756,2017-06-21 15:33:56.707,CA,ON,Brampton,43.75920,-79.76050
4996847,2017-06-21 14:33:57.170,CA,ON,York,43.70680,-79.51700
4996890,2017-06-21 15:33:58.503,CA,AB,Sherwood Park,53.53980,-113.28300
4996955,2017-06-21 14:33:57.170,CA,ON,York,43.70680,-79.51700
4997007,2017-06-21 08:33:59.950,CA,AB,Calgary,50.95050,-113.94700
4997016,2017-06-21 08:34:00.587,CA,ON,Scarborough,43.80000,-79.30600
4997098,2017-06-21 01:33:56.377,CA,ON,Toronto,43.70680,-79.39910
4997159,2017-06-21 17:33:56.783,CA,SK,Saskatoon,52.12250,-106.72488
4997254,2017-06-21 15:33:58.160,CA,AB,Edmonton,53.41040,-113.51700
4997267,2017-06-21 03:33:58.570,CA,AB,Calgary,51.01960,-114.20029
4997366,2017-06-21 11:33:59.583,CA,AB,Calgary,51.15500,-114.13400
4997450,2017-06-21 16:34:00.560,CA,QC,Sainte-Foy,46.78230,-71.28820
4997451,2017-06-21 22:33:58.243,CA,ON,North York,43.76770,-79.41260
4997478,2017-06-21 04:33:58.613,CA,AB,Sturgeon County,53.95000,-113.90000
4997572,2017-06-21 04:33:58.493,CA,AB,Edmonton,53.45640,-113.52100
4997618,2017-06-21 22:33:58.243,CA,ON,North York,43.76770,-79.41260
4997716,2017-06-21 19:33:59.103,CA,AB,Calgary,51.04190,-114.20000
4997739,2017-06-21 03:34:00.827,CA,AB,Edmonton,53.58700,-113.44100
4997802,2017-06-21 21:34:01.057,CA,ON,Etobicoke,43.68790,-79.55700
4997848,2017-06-21 12:34:01.413,CA,SK,Saskatoon,52.16937,-106.62412
4997884,2017-06-21 19:34:02.070,CA,ON,North York,43.78700,-79.41690
4997927,2017-06-21 22:33:59.840,CA,ON,Thornhill,43.83950,-79.38310
4998019,2017-06-21 07:34:01.500,CA,SK,Warman,52.32720,-106.56800
4998025,2017-06-21 07:34:02.030,CA,AB,Airdrie,51.28890,-114.01500
4998087,2017-06-21 20:34:03.280,CA,AB,Edmonton,53.59430,-113.42385
4998149,2017-06-21 14:34:01.107,CA,AB,Edmonton,53.59430,-113.42385
4998238,2017-06-21 02:34:01.733,CA,ON,Brampton,43.71960,-79.68540
4998305,2017-06-21 21:34:01.233,CA,ON,Brampton,43.74760,-79.69120
4998330,2017-06-21 18:34:01.537,CA,ON,Brampton,43.74760,-79.69120
4998372,2017-06-21 21:34:05.287,CA,AB,Edmonton,53.47390,-113.48300
4998386,2017-06-21 13:34:05.290,CA,AB,Edmonton,53.47390,-113.48300
4998425,2017-06-21 02:34:01.733,CA,ON,Brampton,43.71960,-79.68540
4998490,2017-06-21 07:34:04.940,CA,AB,Innisfail,52.02690,-113.95070
4998538,2017-06-21 05:34:06.243,CA,ON,Caledonia,43.13514,-79.92446
4998561,2017-06-21 12:34:06.250,CA,AB,Cochrane,51.21480,-114.46270
4998659,2017-06-21 05:34:06.280,CA,AB,Sherwood Park,53.52630,-113.28700
4998702,2017-06-21 02:34:06.617,CA,ON,Burlington,43.33170,-79.80660
4998713,2017-06-21 04:34:07.867,CA,ON,Mississauga,43.55541,-79.70591
4998788,2017-06-21 07:34:06.257,CA,AB,Edmonton,53.50740,-113.51200
4998887,2017-06-21 15:34:07.813,CA,ON,Milton,43.51520,-79.88020
4998930,2017-06-21 21:34:07.833,CA,ON,Mississauga,43.56340,-79.65090
4999018,2017-06-21 15:34:07.813,CA,ON,Milton,43.51520,-79.88020
4999021,2017-06-21 06:34:07.870,CA,ON,Stouffville,43.96784,-79.25523
4999034,2017-06-21 11:34:08.283,CA,ON,Oakville,43.44620,-79.66880
4999035,2017-06-21 17:34:08.563,CA,AB,Red Deer,52.28950,-113.81400
4999133,2017-06-21 07:34:06.240,CA,AB,Calgary,50.88890,-113.99100
4999192,2017-06-21 06:34:07.870,CA,ON,Stouffville,43.96784,-79.25523
4999285,2017-06-21 07:34:06.280,CA,AB,Ponoka,52.67550,-113.57600
4999312,2017-06-21 16:34:06.353,CA,ON,Mississauga,43.58690,-79.75590
4999385,2017-06-21 15:34:06.440,CA,ON,Brampton,43.69710,-79.79440
4999463,2017-06-21 05:34:08.430,CA,ON,Guelph,43.52150,-80.23380
4999474,2017-06-21 07:34:06.240,CA,AB,Calgary,50.88890,-113.99100
4999502,2017-06-21 03:34:08.637,CA,ON,Guelph,43.52150,-80.23380
4999597,2017-06-21 16:34:08.787,CA,AB,Edmonton,53.53880,-113.49400
4999618,2017-06-21 21:34:06.217,CA,AB,Calgary,51.04330,-114.06400
4999642,2017-06-21 19:34:06.287,CA,AB,Edmonton,53.53140,-113.58200
4999741,2017-06-21 00:34:06.317,CA,AB,Calgary,51.04330,-114.06400
4999759,2017-06-21 18:34:07.390,CA,AB,Edmonton,53.50460,-113.45300
4999845,2017-06-21 22:34:07.817,CA,ON,Toronto,43.67150,-79.38010
4999934,2017-06-21 08:34:07.817,CA,ON,Toronto,43.67150,-79.38010
4999963,2017-06-21 02:34:07.923,CA,ON,Scarborough,43.79840,-79.32000
5000017,2017-06-21 12:34:07.937,CA,QC,Trois-Rivières,46.36680,-72.61680
5000027,2017-06-21 14:34:10.687,CA,SK,Saskatoon,52.12250,-106.72488
5000040,2017-06-21 22:34:06.193,CA,AB,Redwood Meadows,50.95140,-114.35910
